"datetime","rows_in_bin","overall_completeness","hr_median","rr_median","temperature_median","temperature_calib_median","rmssd_median","activity_median","hr_mean","rr_mean","temperature_mean","temperature_calib_mean","rmssd_mean","activity_mean","hr_min","rr_min","temperature_min","temperature_calib_min","rmssd_min","activity_min","hr_max","rr_max","temperature_max","temperature_calib_max","rmssd_max","activity_max","accStepTotal_max","hr_missing_propn","rr_missing_propn","temperature_missing_propn","temperature_calib_missing_propn","rmssd_missing_propn","activity_missing_propn"
"2025-07-12 15:20:00",300,1,84,10,34.45,38.150001,43,0,83.4292237442922,10.99,34.4105,38.1105004,36.92,0.45,67,7,34,37.7,0,0,96,16,34.8,38.5,78,1,1170,0.27,0,0,0,0,0
"2025-07-12 15:25:00",300,1,72,17,34.5,38.2,51,0,74.39,17.1266666666667,34.546,38.2460006,54.28,0.0333333333333333,70,12,34.25,37.95,20,0,90,22,35,38.7,111,1,1170,0,0,0,0,0,0
"2025-07-12 15:30:00",300,1,72,17,35,38.7,33,0,72.13,18.0166666666667,34.9885,38.6885001,32.1133333333333,0.01,68,14,34.8,38.5,19,0,81,27,35,38.7,42,1,1170,0,0,0,0,0,0
"2025-07-12 15:35:00",300,1,71,15,35,38.7,33,0,71.2666666666667,15.16,35,38.7,31.9933333333333,0,69,11,35,38.7,22,0,77,19,35,38.7,38,0,1170,0,0,0,0,0,0
"2025-07-12 15:40:00",300,1,71,17,35,38.7,32,0,71.4666666666667,16.8866666666667,35,38.7,36.1166666666667,0,68,14,35,38.7,18,0,76,20,35,38.7,66,0,1170,0,0,0,0,0,0
"2025-07-12 15:45:00",300,1,70,16,35,38.7,34,0,70.6266666666667,16.1633333333333,35,38.7,34.63,0.01,64,14,35,38.7,23,0,77,20,35,38.7,55,1,1170,0,0,0,0,0,0
"2025-07-12 15:50:00",300,1,71,15,35,38.7,34,0,71.1133333333333,15.3266666666667,35,38.7,33.5166666666667,0.00333333333333333,67,11,35,38.7,23,0,77,19,35,38.7,47,1,1170,0,0,0,0,0,0
"2025-07-12 15:55:00",300,1,69,17,35,38.7,32,0,69.4866666666667,16.73,35,38.7,30.86,0,66,13,35,38.7,21,0,74,19,35,38.7,41,0,1170,0,0,0,0,0,0
"2025-07-12 16:00:00",300,1,68,17,35,38.7,42.5,0,68.5762711864407,16.6533333333333,35,38.7,47.7666666666667,0.02,64,13,35,38.7,0,0,85,23,35,38.7,94,1,1170,0.0166666666666667,0,0,0,0,0
"2025-07-12 16:05:00",300,1,69,16,35,38.7,35,0,69.0766666666667,15.78,35,38.7,36.2,0.02,64,13,35,38.7,27,0,76,21,35,38.7,52,1,1170,0,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 16:10:00",300,1,68,15,35,38.7,38,0,68.1633333333333,15.3833333333333,35.005,38.705,37.1666666666667,0.03,63,11,35,38.7,22,0,73,24,35.05,38.75,52,1,1170,0,0,0,0,0,0
"2025-07-12 16:15:00",300,1,91,15,35,38.7,53,0,87.4981132075472,15.2266666666667,35.01,38.71,50.89,0.19,66,11,35,38.7,0,0,105,21,35.1,38.8,110,1,1400,0.116666666666667,0,0,0,0,0
"2025-07-12 16:20:00",300,1,76,14,35,38.7,50,0,77.135593220339,14.53,35,38.7,53.7133333333333,0.06,65,10,35,38.7,0,0,97,27,35,38.7,87,1,1424,0.0166666666666667,0,0,0,0,0
"2025-07-12 16:25:00",300,1,85,13,35,38.7,32,0,84.3866666666667,13.1,35,38.7,31.2866666666667,0.0266666666666667,76,10,35,38.7,18,0,90,17,35,38.7,45,1,1424,0,0,0,0,0,0
"2025-07-12 16:30:00",300,1,83,14,35,38.7,31,0,83.0633333333333,14.3566666666667,35,38.7,35.2733333333333,0.0233333333333333,75,10,35,38.7,19,0,94,19,35,38.7,58,1,1424,0,0,0,0,0,0
"2025-07-12 16:35:00",300,1,75,15,35,38.7,37,0,76.1466666666667,15.1233333333333,35,38.7,38.9933333333333,0.0266666666666667,72,10,35,38.7,26,0,89,21,35,38.7,62,1,1424,0,0,0,0,0,0
"2025-07-12 16:40:00",300,1,76,16,35,38.7,31,0,76.7050847457627,15.53,35,38.7,35.5066666666667,0.03,69,10,35,38.7,0,0,90,19,35,38.7,58,1,1424,0.0166666666666667,0,0,0,0,0
"2025-07-12 16:45:00",300,1,78,14,35,38.7,44,0,78.343537414966,13.61,35,38.7,48.2633333333333,0.0333333333333333,68,9,35,38.7,0,0,91,19,35,38.7,89,1,1424,0.02,0,0,0,0,0
"2025-07-12 16:50:00",300,1,100,18,35,38.7,36,0,103.723549488055,18.6033333333333,35,38.7,35.3733333333333,0.226666666666667,74,11,35,38.7,0,0,139,25,35,38.7,73,1,1684,0.0233333333333333,0,0,0,0,0
"2025-07-12 16:55:00",300,1,78,19,35,38.7,29,0,78.2366666666667,18.69,35,38.7,28.03,0,74,14,35,38.7,15,0,83,22,35,38.7,36,0,1684,0,0,0,0,0,0
"2025-07-12 17:00:00",300,1,79,18,35,38.7,34,0,79.2666666666667,17.9966666666667,35,38.7,39.2066666666667,0,70,13,35,38.7,14,0,87,21,35,38.7,87,0,1684,0,0,0,0,0,0
"2025-07-12 17:05:00",300,1,85,16,35,38.7,31,0,86.5923076923077,15.71,35,38.7,35.52,0.26,70,9,35,38.7,0,0,98,24,35,38.7,84,1,1726,0.133333333333333,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-12 17:10:00",300,1,80,19,35,38.7,28,0,80.6433333333333,19.11,35,38.7,29.3833333333333,0.01,75,17,35,38.7,16,0,88,22,35,38.7,69,1,1726,0,0,0,0,0,0
"2025-07-12 17:15:00",300,1,83,18,35,38.7,25,0,83.9633333333333,18.69,35,38.7,29.76,0.00333333333333333,78,15,35,38.7,17,0,98,24,35,38.7,59,1,1726,0,0,0,0,0,0
"2025-07-12 17:20:00",300,1,81,19,35,38.7,31,0,80.9766666666667,18.48,35,38.7,31.2166666666667,0,76,14,35,38.7,17,0,88,21,35,38.7,48,0,1726,0,0,0,0,0,0
"2025-07-12 17:25:00",300,1,80,18,35,38.7,27,0,80.73,18.3233333333333,35.0175,38.7175001,32.2466666666667,0.00666666666666667,74,13,35,38.7,18,0,86,23,35.15,38.850002,61,1,1726,0,0,0,0,0,0
"2025-07-12 17:30:00",300,1,80,19,35,38.7,32,0,80.76,18.9433333333333,35.0595,38.7595001,39.3533333333333,0.00666666666666667,75,15,35,38.7,15,0,90,23,35.35,39.05,92,1,1726,0,0,0,0,0,0
"2025-07-12 17:35:00",300,1,96,18,35.7,39.4,30,0,97.7527272727273,17.31,35.656,39.35600054,44.0566666666667,0.22,75,10,35.2,38.9,0,0,127,29,35.95,39.65,146,1,1872,0.0833333333333333,0,0,0,0,0
"2025-07-12 17:40:00",300,1,86,14,36,39.7,33,0,85.9389830508475,14.89,35.912,39.61200006,34.8333333333333,0.0733333333333333,79,11,35.4,39.100002,0,0,96,21,36,39.7,60,1,1872,0.0166666666666667,0,0,0,0,0
"2025-07-12 17:45:00",300,1,87,14,36,39.7,32,0,86.871186440678,14.15,36,39.7,31.7433333333333,0.06,79,9,36,39.7,0,0,94,19,36,39.7,44,1,1872,0.0166666666666667,0,0,0,0,0
"2025-07-12 17:50:00",300,1,85,18,36,39.7,23,0,86.0374149659864,18.58,36,39.7,23.6366666666667,0.0933333333333333,82,13,36,39.7,0,0,94,25,36,39.7,62,1,1872,0.02,0,0,0,0,0
"2025-07-12 17:55:00",300,1,81,17,36,39.7,34,0,81.76,16.4633333333333,36.031,39.731,37.9466666666667,0.0433333333333333,73,11,36,39.7,22,0,93,20,36.2,39.9,64,1,1872,0,0,0,0,0,0
"2025-07-12 18:00:00",300,1,78,17,36,39.7,31,0,78.0866666666667,17.24,36.0115,39.7115,33.49,0,72,13,36,39.7,18,0,85,21,36.1,39.8,52,0,1872,0,0,0,0,0,0
"2025-07-12 18:05:00",300,1,89,18,36,39.7,48,0,95.0103806228374,18.4066666666667,36,39.7,44.2233333333333,0.19,71,10,36,39.7,0,0,120,29,36,39.7,85,1,2148,0.0366666666666667,0,0,0,0,0
"2025-07-12 18:10:00",300,1,82,19,36,39.7,32,0,85.048275862069,18.5966666666667,36,39.7,37.0966666666667,0.0766666666666667,77,11,36,39.7,0,0,112,28,36,39.7,79,1,2158,0.0333333333333333,0,0,0,0,0
"2025-07-12 18:15:00",300,1,93,16,36,39.7,33,0,93.7898305084746,16.7966666666667,35.6994949494949,39.3994950505051,33.8166666666667,0.11371237458194,77,11,35,38.7,0,0,116,24,36,39.7,62,1,2366,0.0166666666666667,0,0.01,0.01,0,0.00333333333333333
"2025-07-12 18:20:00",300,1,79,17,35.2,38.9,36,0,81.2881355932203,17.1216216216216,35.2785,38.9785001,39.8433333333333,0.0733333333333333,76,9,35,38.7,0,0,94,34,35.85,39.55,65,1,2366,0.0166666666666667,0.0133333333333333,0,0,0,0
"2025-07-12 18:25:00",300,1,89,19,36,39.7,30,0,93.4169491525424,18.99,35.9815,39.6815,31.09,0.15,77,13,35.85,39.55,0,0,116,25,36,39.7,51,1,2500,0.0166666666666667,0,0,0,0,0
"2025-07-12 18:30:00",300,1,88,18,36,39.7,35,0,94.1957295373665,16.7766666666667,35.994,39.69400002,36.3166666666667,0.176666666666667,76,10,35.9,39.600002,0,0,128,24,36,39.7,73,1,2620,0.0633333333333333,0,0,0,0,0
"2025-07-12 18:35:00",300,1,102,17,35.3,39,29,0,102.165975103734,17.86,35.366,39.06600028,30.19,0.323333333333333,83,8,35,38.7,0,0,116,27,35.9,39.600002,66,1,2840,0.196666666666667,0,0,0,0,0
"2025-07-12 18:40:00",300,1,109,22,35,38.7,20,0,108.538983050847,20.9633333333333,35,38.7,25.4333333333333,0.1,90,10,35,38.7,0,0,120,26,35,38.7,59,1,3218,0.0166666666666667,0,0,0,0,0
"2025-07-12 18:45:00",300,1,92,15,35,38.7,35,0,93.2206896551724,16.13,35,38.7,35.4533333333333,0.12,74,12,35,38.7,0,0,110,22,35,38.7,74,1,3296,0.0333333333333333,0,0.01,0.01,0,0
"2025-07-12 18:50:00",300,1,89,14,35,38.7,39,0,89.2033333333333,13.9433333333333,35,38.7,42.04,0.0733333333333333,78,10,35,38.7,26,0,101,19,35,38.7,79,1,3306,0,0,0,0,0,0
"2025-07-12 18:55:00",300,1,87,15,35,38.7,39,0,88.19,15.89,35,38.7,37.9233333333333,0.216666666666667,77,10,35,38.7,18,0,102,32,35,38.7,58,1,3374,0,0,0.01,0.01,0,0
"2025-07-12 19:00:00",300,1,106,21,35,38.7,20,0,105.168421052632,20.3966666666667,35,38.7,21.95,0.213333333333333,89,12,35,38.7,0,0,120,25,35,38.7,50,1,3698,0.05,0,0,0,0,0
"2025-07-12 19:05:00",300,1,84,18,35,38.7,33,0,85.1266666666667,17.9566666666667,35,38.7,37.4266666666667,0.08,78,13,35,38.7,19,0,95,23,35,38.7,62,1,3698,0,0,0,0,0,0
"2025-07-12 19:10:00",300,1,81,20,35,38.7,32,0,82.0633333333333,18.67,35,38.7,30.9866666666667,0.0366666666666667,77,10,35,38.7,14,0,93,24,35,38.7,51,1,3698,0,0,0.02,0.02,0,0
"2025-07-12 19:15:00",300,1,81,19,35,38.7,34,0,82.0379310344828,19.41,35,38.7,32.89,0.103333333333333,72,12,35,38.7,0,0,95,25,35,38.7,56,1,3698,0.0333333333333333,0,0,0,0,0
"2025-07-12 19:20:00",300,1,77,17,35,38.7,35,0,77.5366666666667,17.14,35,38.7,38.8966666666667,0.0433333333333333,72,12,35,38.7,19,0,87,22,35,38.7,65,1,3698,0,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 19:25:00",300,1,75,18,35,38.7,30,0,75.4933333333333,18.03,35,38.7,29.75,0,72,15,35,38.7,21,0,81,21,35,38.7,37,0,3698,0,0,0.01,0.01,0,0
"2025-07-12 19:30:00",300,1,75,19,35,38.7,31,0,75.3033333333333,19.18,35.0076666666667,38.7076666666667,29.9066666666667,0.00333333333333333,72,16,35,38.7,21,0,82,23,35.05,38.75,39,1,3698,0,0,0,0,0,0
"2025-07-12 19:35:00",300,1,75,18,35.05,38.75,30,0,74.95,18.07,35.04,38.7400001,29.7133333333333,0,71,15,35,38.7,20,0,82,21,35.15,38.850002,41,0,3698,0,0,0,0,0,0
"2025-07-12 19:40:00",300,1,77,16.5,35.15,38.850002,35,0,77.9186440677966,16.1766666666667,35.2441666666667,38.9441668666667,40.1233333333333,0.146666666666667,70,11,35,38.7,0,0,92,21,35.7,39.4,67,1,3698,0.0166666666666667,0,0,0,0,0
"2025-07-12 19:45:00",300,1,77,18,35.55,39.25,28,0,76.9766666666667,17.9133333333333,35.584,39.2840005,31.7333333333333,0.00333333333333333,71,12,35.2,38.9,19,0,83,21,36,39.7,54,1,3698,0,0,0,0,0,0
"2025-07-12 19:50:00",300,1,76,20,36,39.7,32,0,76.36,18.66,35.9748322147651,39.6748324161074,31.6333333333333,0.0233333333333333,70,13,35.8,39.5,19,0,84,22,36,39.7,50,1,3698,0,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 19:55:00",300,1,75,19,35.9,39.600002,28,0,75.18,18.6266666666667,35.7803333333333,39.4803337266667,28.8166666666667,0,72,13,35.35,39.05,22,0,80,21,36,39.7,38,0,3698,0,0,0,0,0,0
"2025-07-12 20:00:00",300,1,76,18,36,39.7,32,0,76.2457337883959,17.6666666666667,35.9846666666667,39.6846668733333,39.6533333333333,0.03,68,14,35.9,39.600002,0,0,91,22,36,39.7,89,1,3698,0.0233333333333333,0,0,0,0,0
"2025-07-12 20:05:00",300,1,76,18,36,39.7,31,0,76.44,18.4566666666667,36,39.7,33.09,0,72,14,36,39.7,24,0,83,23,36,39.7,49,0,3698,0,0,0,0,0,0
"2025-07-12 20:10:00",300,1,77,18,36,39.7,31,0,76.62,17.2633333333333,36,39.7,40.5933333333333,0.00666666666666667,69,12,36,39.7,22,0,86,20,36,39.7,69,1,3698,0,0,0,0,0,0
"2025-07-12 20:15:00",300,1,74.5,17,36,39.7,35,0,74.7466666666667,17.0033333333333,36,39.7,35.4633333333333,0.00333333333333333,69,13,36,39.7,26,0,83,20,36,39.7,46,1,3698,0,0,0.0266666666666667,0.0266666666666667,0,0
"2025-07-12 20:20:00",300,1,72,17,36,39.7,40,0,72.55,16.88,36,39.7,41.1666666666667,0,67,14,36,39.7,26,0,82,20,36,39.7,64,0,3698,0,0,0,0,0,0
"2025-07-12 20:25:00",300,1,73,17,36,39.7,36,0,72.9133333333333,16.4733333333333,36,39.7,40.23,0.02,67,12,36,39.7,25,0,79,20,36,39.7,69,1,3698,0,0,0,0,0,0
"2025-07-12 20:30:00",300,1,73,16,36,39.7,40,0,74.6542372881356,16.11,36,39.7,46.6333333333333,0.116666666666667,68,12,36,39.7,0,0,94,19,36,39.7,103,1,3698,0.0166666666666667,0,0,0,0,0
"2025-07-12 20:35:00",300,1,78,13,36,39.7,50,0,79.940350877193,13.9833333333333,36,39.7,47.63,0.216666666666667,70,9,36,39.7,0,0,97,19,36,39.7,97,1,3698,0.05,0,0,0,0,0
"2025-07-12 20:40:00",300,1,70,18,36,39.7,34,0,70.9183673469388,16.95,36,39.7,34.92,0.02,67,9,36,39.7,0,0,83,22,36,39.7,54,1,3698,0.02,0,0,0,0,0
"2025-07-12 20:45:00",300,1,69,18,36,39.7,38,0,69.5733333333333,17.8333333333333,36,39.7,38.66,0,66,13,36,39.7,29,0,76,20,36,39.7,50,0,3698,0,0,0,0,0,0
"2025-07-12 20:50:00",300,1,70,19,36,39.7,42,0,70.0566666666667,18.3866666666667,36,39.7,39.9566666666667,0.0133333333333333,66,15,36,39.7,26,0,77,24,36,39.7,58,1,3698,0,0,0.0166666666666667,0.0166666666666667,0,0
"2025-07-12 20:55:00",300,1,69,17,36,39.7,38,0,69.7762711864407,17.2833333333333,36,39.7,49.16,0.0466666666666667,66,15,36,39.7,0,0,82,20,36,39.7,95,1,3698,0.0166666666666667,0,0,0,0,0
"2025-07-12 21:00:00",300,1,70,16,36,39.7,45,0,71.2768166089965,16.06,36,39.7,42.93,0.0566666666666667,66,12,36,39.7,0,0,84,20,36,39.7,66,1,3698,0.0366666666666667,0,0,0,0,0
"2025-07-12 21:05:00",300,1,72,13,36,39.7,51,0,73.7508650519031,13.9933333333333,36,39.7,52.34,0.136666666666667,65,9,36,39.7,0,0,97,20,36,39.7,95,1,3714,0.0366666666666667,0,0,0,0,0
"2025-07-12 21:10:00",300,1,75,16,36,39.7,41,0,77.8239436619718,15.72,36,39.7,43.9166666666667,0.0633333333333333,68,11,36,39.7,0,0,101,20,36,39.7,89,1,3742,0.0533333333333333,0,0,0,0,0
"2025-07-12 21:15:00",300,1,70,17,36,39.7,46,0,70.5,17.1066666666667,35.9796666666667,39.6796667733333,43.6966666666667,0.02,65,12,35.8,39.5,0,0,80,23,36,39.7,57,1,3742,0.02,0,0,0,0,0
"2025-07-12 21:20:00",300,1,71,18,35.75,39.45,32,0,70.63,17.95,35.7716666666667,39.4716670666667,32.6166666666667,0,65,15,35.55,39.25,20,0,76,22,35.95,39.65,47,0,3742,0,0,0,0,0,0
"2025-07-12 21:25:00",300,1,72,19,35.2,38.9,32,0,71.62,18.3333333333333,35.2188333333333,38.9188336266667,32.0466666666667,0.00666666666666667,67,13,35,38.7,24,0,79,22,35.65,39.350002,39,1,3742,0,0,0,0,0,0
"2025-07-12 21:30:00",300,1,74,18,35.325,39.025,32,0,74.7366666666667,18.0966666666667,35.3095,39.0095003066667,33.8833333333333,0.00333333333333333,71,15,35.1,38.8,22,0,80,21,35.55,39.25,61,1,3742,0,0,0,0,0,0
"2025-07-12 21:35:00",300,1,74,17,35.225,38.925,27,0,74.92,17.3633333333333,35.2223333333333,38.9223336266667,33.1566666666667,0.01,70,13,35.05,38.75,22,0,89,23,35.35,39.05,61,1,3742,0,0,0,0,0,0
"2025-07-12 21:40:00",300,1,73,17,35.9,39.600002,35,0,73.3366666666667,17.0366666666667,35.6305,39.3305005,36.7066666666667,0.00333333333333333,70,15,35.05,38.75,23,0,88,22,36,39.7,58,1,3742,0,0,0,0,0,0
"2025-07-12 21:45:00",300,1,74,19,36,39.7,33,0,74.6066666666667,18.65,36,39.7,33.0966666666667,0,70,15,36,39.7,23,0,84,23,36,39.7,46,0,3742,0,0,0,0,0,0
"2025-07-12 21:50:00",300,1,73,18,36,39.7,35,0,73.0133333333333,17.4733333333333,36,39.7,37.1033333333333,0,69,12,36,39.7,23,0,79,22,36,39.7,57,0,3742,0,0,0,0,0,0
"2025-07-12 21:55:00",300,1,73,18,36,39.7,30,0,73.15,17.7,36,39.7,31.8166666666667,0,70,15,36,39.7,21,0,78,20,36,39.7,50,0,3742,0,0,0,0,0,0
"2025-07-12 22:00:00",300,1,77,18,36,39.7,29,0,76.9666666666667,17.09,36,39.7,35.01,0.02,70,12,36,39.7,17,0,90,21,36,39.7,83,1,3742,0,0,0,0,0,0
"2025-07-12 22:05:00",300,1,96,15,36,39.7,34,1,94.2894736842105,15.03,36,39.7,32.1333333333333,0.563333333333333,73,7,36,39.7,0,0,114,22,36,39.7,106,1,3874,0.24,0,0,0,0,0
"2025-07-12 22:10:00",300,1,124,21,36,39.7,7,0,122.430622009569,21.49,35.8521666666667,39.5521666733333,10.6933333333333,0.323333333333333,103,11,35.1,38.8,0,0,137,31,36,39.7,69,1,4252,0.303333333333333,0,0,0,0,0
"2025-07-12 22:15:00",300,1,110.5,11,35,38.7,0,0,110.129032258065,11.96,34.8311666666667,38.53116686,12.96,0.326666666666667,102,7,34,37.7,0,0,116,22,35.25,38.95,84,1,4292,0.586666666666667,0,0,0,0,0
"2025-07-12 22:20:00",300,1,99,14,34,37.7,37,0,100.635193133047,15.9966666666667,34.2808333333333,37.9808333333333,36.6,0.433333333333333,86,8,34,37.7,0,0,121,26,35,38.7,104,1,4364,0.223333333333333,0,0,0,0,0
"2025-07-12 22:25:00",300,1,89,15,35,38.7,36,0,89.4862068965517,15.4166666666667,35,38.7,38.4866666666667,0.15,79,11,35,38.7,0,0,105,20,35,38.7,81,1,4364,0.0333333333333333,0,0.0133333333333333,0.0133333333333333,0,0
"2025-07-12 22:30:00",300,1,84,13,35,38.7,38,0,84.2,13.2833333333333,35,38.7,42.7033333333333,0.0733333333333333,76,10,35,38.7,0,0,100,19,35,38.7,83,1,4364,0.05,0,0,0,0,0
"2025-07-12 22:35:00",300,1,81,14,35,38.7,26,0,81.4928571428571,14.4,35,38.7,24.9266666666667,0.06,78,11,35,38.7,0,0,90,21,35,38.7,42,1,4364,0.0666666666666667,0,0,0,0,0
"2025-07-12 22:40:00",300,1,81,17,35,38.7,32,0,81.31,16.9933333333333,35,38.7,32.3666666666667,0.0266666666666667,73,13,35,38.7,18,0,95,22,35,38.7,51,1,4364,0,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-12 22:45:00",300,1,78,15,35,38.7,33,0,78.6166666666667,14.5866666666667,35,38.7,32.6466666666667,0.05,74,11,35,38.7,19,0,87,19,35,38.7,50,1,4364,0,0,0,0,0,0
"2025-07-12 22:50:00",300,1,77,14,35,38.7,32,0,77.1366666666667,14.2433333333333,35,38.7,31.97,0.0233333333333333,73,11,35,38.7,21,0,88,21,35,38.7,42,1,4364,0,0,0,0,0,0
"2025-07-12 22:55:00",300,1,79,14,35,38.7,30,0,80.1322033898305,14.4566666666667,35,38.7,30.4766666666667,0.11,73,12,35,38.7,0,0,91,18,35,38.7,44,1,4364,0.0166666666666667,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 23:00:00",300,1,80,15,35,38.7,27,0,80.55,15.32,35,38.7,27.79,0.0366666666666667,76,12,35,38.7,16,0,87,21,35,38.7,42,1,4364,0,0,0,0,0,0
"2025-07-12 23:05:00",300,1,80,13,35,38.7,27.5,0,79.4333333333333,13.49,35,38.7,28.5433333333333,0.06,72,11,35,38.7,14,0,83,17,35,38.7,40,1,4364,0,0,0,0,0,0
"2025-07-12 23:10:00",300,1,77,13,35,38.7,30,0,78.078231292517,13.6066666666667,35,38.7,31,0.07,74,9,35,38.7,0,0,88,22,35,38.7,44,1,4364,0.02,0,0,0,0,0
"2025-07-12 23:15:00",300,1,78,15,35,38.7,40,0,79.5830508474576,15.8666666666667,35,38.7,43.7466666666667,0.173333333333333,73,12,35,38.7,0,0,99,23,35,38.7,82,1,4374,0.0166666666666667,0,0,0,0,0
"2025-07-12 23:20:00",300,1,81,15,35,38.7,30,0,81.2074829931973,15.0666666666667,35,38.7,62.57,0.13,73,11,35,38.7,0,0,93,19,35,38.7,276,1,4374,0.02,0,0,0,0,0
"2025-07-12 23:25:00",300,1,78,16,35,38.7,27,0,77.81,15.63,35,38.7,27.3266666666667,0.0133333333333333,73,10,35,38.7,17,0,84,20,35,38.7,38,1,4374,0,0,0,0,0,0
"2025-07-12 23:30:00",300,1,80,15,35,38.7,35,0,80.2,15.2366666666667,35,38.7,38.32,0.0466666666666667,72,10,35,38.7,0,0,89,20,35,38.7,68,1,4374,0.0166666666666667,0,0,0,0,0
"2025-07-12 23:35:00",300,1,86,16,35,38.7,19,0,85.6366666666667,16.6333333333333,35,38.7,20.17,0.0133333333333333,79,13,35,38.7,13,0,91,22,35,38.7,62,1,4374,0,0,0,0,0,0
"2025-07-12 23:40:00",300,1,90,16,35,38.7,19,0,90.3466666666667,16.1366666666667,35,38.7,20.2833333333333,0.0133333333333333,86,10,35,38.7,12,0,98,20,35,38.7,35,1,4374,0,0,0,0,0,0
"2025-07-12 23:45:00",300,1,91,19,35,38.7,16,0,91.2666666666667,19.55,35,38.7,16.12,0.00666666666666667,87,14,35,38.7,8,0,96,30,35,38.7,25,1,4374,0,0,0,0,0,0
"2025-07-12 23:50:00",300,1,88,18,35,38.7,21,0,89.0833333333333,18.0866666666667,35,38.7,22.2066666666667,0.00333333333333333,82,14,35,38.7,10,0,97,24,35,38.7,41,1,4374,0,0,0,0,0,0
"2025-07-12 23:55:00",300,1,85,15,35,38.7,24,0,84.6933333333333,14.4833333333333,35.0465,38.7465001,24.81,0.0233333333333333,79,10,35,38.7,15,0,93,18,35.3,39,38,1,4374,0,0,0,0,0,0
"2025-07-13 00:00:00",300,1,84,13,35.05,38.75,28,0,84.7673611111111,12.9,35.121,38.8210001,27.9166666666667,0.08,81,10,35,38.7,0,0,95,19,35.35,39.05,45,1,4374,0.04,0,0,0,0,0
"2025-07-13 00:05:00",300,1,83,16,35.4,39.100002,22,0,83.3933333333333,16.99,35.4253355704698,39.1253361744966,21.86,0.0266666666666667,79,12,35,38.7,13,0,89,24,35.85,39.55,31,1,4374,0,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-13 00:10:00",300,1,84,15,35.6,39.3,25,0,84.4166666666667,14.7766666666667,35.5558333333333,39.2558339333333,25.2366666666667,0.01,80,11,35.25,38.95,18,0,91,19,35.9,39.600002,34,1,4374,0,0,0,0,0,0
"2025-07-13 00:15:00",300,1,84,15,35.6,39.3,27,0,84.5466666666667,15.5866666666667,35.5595317725752,39.2595320735786,27.8466666666667,0.01,78,10,35.2,38.9,17,0,95,21,35.8,39.5,49,1,4374,0,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-13 00:20:00",300,1,84,15,35.75,39.45,28,0,84.1533333333333,15.4833333333333,35.7305,39.4305002,28.6566666666667,0.02,79,11,35.5,39.2,17,0,93,19,36,39.7,41,1,4374,0,0,0,0,0,0
"2025-07-13 00:25:00",300,1,83,17,36,39.7,27,0,83.89,16.52,35.946,39.6460004,26.17,0.00666666666666667,79,10,35.7,39.4,15,0,90,21,36,39.7,37,1,4374,0,0,0,0,0,0
"2025-07-13 00:30:00",300,1,83,17,36,39.7,27,0,84.064406779661,16.9433333333333,36,39.7,28.78,0.02,79,13,36,39.7,0,0,97,23,36,39.7,51,1,4374,0.0166666666666667,0,0,0,0,0
"2025-07-13 00:35:00",300,1,84,16,36,39.7,24,0,85.0136518771331,16.9766666666667,36,39.7,24.01,0.0433333333333333,80,13,36,39.7,0,0,94,22,36,39.7,44,1,4374,0.0233333333333333,0,0,0,0,0
"2025-07-13 00:40:00",300,1,85,15,36,39.7,27,0,85.7423728813559,15.1766666666667,36,39.7,27.8766666666667,0.0166666666666667,79,11,36,39.7,0,0,93,19,36,39.7,41,1,4374,0.0166666666666667,0,0,0,0,0
"2025-07-13 00:45:00",300,1,86,14,36,39.7,22,0,86.2033333333333,14.3666666666667,36,39.7,22.95,0.00666666666666667,82,11,36,39.7,17,0,93,18,36,39.7,31,1,4374,0,0,0,0,0,0
"2025-07-13 00:50:00",300,1,87,17,36,39.7,23,0,87.3661016949153,17.6766666666667,36,39.7,23.33,0.0366666666666667,82,12,36,39.7,0,0,94,23,36,39.7,31,1,4374,0.0166666666666667,0,0,0,0,0
"2025-07-13 00:55:00",300,1,85,16,36,39.7,22,0,85.9864406779661,16.0266666666667,36,39.7,22.4433333333333,0.04,81,10,36,39.7,0,0,93,21,36,39.7,33,1,4374,0.0166666666666667,0,0,0,0,0
"2025-07-13 01:00:00",300,1,92,12,36,39.7,26,0,92.2915254237288,13.2033333333333,36,39.7,27.39,0.16,84,9,36,39.7,0,0,107,19,36,39.7,48,1,4386,0.0166666666666667,0,0,0,0,0
"2025-07-13 01:05:00",300,1,86,16,36,39.7,21,0,86.52,15.83,36,39.7,23.9566666666667,0.02,81,11,36,39.7,14,0,94,21,36,39.7,41,1,4386,0,0,0,0,0,0
"2025-07-13 01:10:00",300,1,86,15,36,39.7,27,0,85.916955017301,15.1666666666667,36,39.7,29.6066666666667,0.05,77,9,36,39.7,0,0,94,21,36,39.7,58,1,4386,0.0366666666666667,0,0,0,0,0
